No	Time	T1/T2	Value	Unit	Judge
931	2018/03/22_15:37:26	T1	323.5	K-T	Fail
932	2018/03/22_15:37:27	T1	323.6	K-T	Fail
933	2018/03/22_15:37:28	T1	323.7	K-T	Fail
934	2018/03/22_15:37:29	T1	323.9	K-T	Fail
935	2018/03/22_15:37:30	T1	324.1	K-T	Fail
936	2018/03/22_15:37:31	T1	324.2	K-T	Fail
937	2018/03/22_15:37:32	T1	324.4	K-T	Fail
938	2018/03/22_15:37:33	T1	324.6	K-T	Fail
939	2018/03/22_15:37:34	T1	324.7	K-T	Fail
940	2018/03/22_15:37:35	T1	324.8	K-T	Fail
941	2018/03/22_15:37:36	T1	325.0	K-T	Fail
942	2018/03/22_15:37:37	T1	325.1	K-T	Fail
943	2018/03/22_15:37:38	T1	325.3	K-T	Fail
944	2018/03/22_15:37:39	T1	325.4	K-T	Fail
945	2018/03/22_15:37:40	T1	325.5	K-T	Fail
946	2018/03/22_15:37:41	T1	325.6	K-T	Fail
947	2018/03/22_15:37:42	T1	325.8	K-T	Fail
948	2018/03/22_15:37:43	T1	325.9	K-T	Fail
949	2018/03/22_15:37:44	T1	326.1	K-T	Fail
950	2018/03/22_15:37:45	T1	326.2	K-T	Fail
951	2018/03/22_15:37:46	T1	326.3	K-T	Fail
952	2018/03/22_15:37:47	T1	326.4	K-T	Fail
953	2018/03/22_15:37:48	T1	326.5	K-T	Fail
954	2018/03/22_15:37:49	T1	326.7	K-T	Fail
955	2018/03/22_15:37:50	T1	326.8	K-T	Fail
956	2018/03/22_15:37:51	T1	327.0	K-T	Fail
957	2018/03/22_15:37:52	T1	327.1	K-T	Fail
958	2018/03/22_15:37:53	T1	327.2	K-T	Fail
959	2018/03/22_15:37:54	T1	327.3	K-T	Fail
960	2018/03/22_15:37:55	T1	327.4	K-T	Fail
961	2018/03/22_15:37:56	T1	327.6	K-T	Fail
962	2018/03/22_15:37:57	T1	327.7	K-T	Fail
963	2018/03/22_15:37:58	T1	327.8	K-T	Fail
964	2018/03/22_15:37:59	T1	327.8	K-T	Fail
965	2018/03/22_15:38:00	T1	327.9	K-T	Fail
966	2018/03/22_15:38:01	T1	328.1	K-T	Fail
967	2018/03/22_15:38:02	T1	328.1	K-T	Fail
968	2018/03/22_15:38:03	T1	328.3	K-T	Fail
969	2018/03/22_15:38:04	T1	328.4	K-T	Fail
970	2018/03/22_15:38:05	T1	328.5	K-T	Fail
971	2018/03/22_15:38:06	T1	328.6	K-T	Fail
972	2018/03/22_15:38:07	T1	328.7	K-T	Fail
973	2018/03/22_15:38:08	T1	328.9	K-T	Fail
974	2018/03/22_15:38:09	T1	329.0	K-T	Fail
975	2018/03/22_15:38:10	T1	329.1	K-T	Fail
976	2018/03/22_15:38:11	T1	329.3	K-T	Fail
977	2018/03/22_15:38:12	T1	329.4	K-T	Fail
978	2018/03/22_15:38:13	T1	329.6	K-T	Fail
979	2018/03/22_15:38:14	T1	329.7	K-T	Fail
980	2018/03/22_15:38:15	T1	329.9	K-T	Fail
981	2018/03/22_15:38:16	T1	330.1	K-T	Fail
982	2018/03/22_15:38:17	T1	330.2	K-T	Fail
983	2018/03/22_15:38:18	T1	330.3	K-T	Fail
984	2018/03/22_15:38:19	T1	330.4	K-T	Fail
985	2018/03/22_15:38:20	T1	330.6	K-T	Fail
986	2018/03/22_15:38:21	T1	330.8	K-T	Fail
987	2018/03/22_15:38:22	T1	330.8	K-T	Fail
988	2018/03/22_15:38:23	T1	330.9	K-T	Fail
989	2018/03/22_15:38:24	T1	331.0	K-T	Fail
990	2018/03/22_15:38:25	T1	331.2	K-T	Fail
991	2018/03/22_15:38:26	T1	331.4	K-T	Fail
992	2018/03/22_15:38:27	T1	331.5	K-T	Fail
993	2018/03/22_15:38:28	T1	331.7	K-T	Fail
994	2018/03/22_15:38:29	T1	331.9	K-T	Fail
995	2018/03/22_15:38:30	T1	332.0	K-T	Fail
996	2018/03/22_15:38:31	T1	332.2	K-T	Fail
997	2018/03/22_15:38:32	T1	332.4	K-T	Fail
998	2018/03/22_15:38:33	T1	332.5	K-T	Fail
999	2018/03/22_15:38:34	T1	332.7	K-T	Fail
1000	2018/03/22_15:38:35	T1	332.8	K-T	Fail
1001	2018/03/22_15:38:36	T1	333.0	K-T	Fail
1002	2018/03/22_15:38:37	T1	333.2	K-T	Fail
1003	2018/03/22_15:38:38	T1	333.4	K-T	Fail
1004	2018/03/22_15:38:39	T1	333.6	K-T	Fail
1005	2018/03/22_15:38:40	T1	333.7	K-T	Fail
1006	2018/03/22_15:38:41	T1	333.9	K-T	Fail
1007	2018/03/22_15:38:42	T1	334.1	K-T	Fail
1008	2018/03/22_15:38:43	T1	334.3	K-T	Fail
1009	2018/03/22_15:38:44	T1	334.5	K-T	Fail
1010	2018/03/22_15:38:45	T1	334.7	K-T	Fail
1011	2018/03/22_15:38:46	T1	334.8	K-T	Fail
1012	2018/03/22_15:38:47	T1	335.0	K-T	Fail
1013	2018/03/22_15:38:48	T1	335.2	K-T	Fail
1014	2018/03/22_15:38:49	T1	335.4	K-T	Fail
1015	2018/03/22_15:38:50	T1	335.6	K-T	Fail
1016	2018/03/22_15:38:51	T1	335.8	K-T	Fail
1017	2018/03/22_15:38:52	T1	336.0	K-T	Fail
1018	2018/03/22_15:38:53	T1	336.2	K-T	Fail
1019	2018/03/22_15:38:54	T1	336.4	K-T	Fail
1020	2018/03/22_15:38:55	T1	336.6	K-T	Fail
1021	2018/03/22_15:38:56	T1	336.8	K-T	Fail
1022	2018/03/22_15:38:57	T1	337.1	K-T	Fail
1023	2018/03/22_15:38:58	T1	337.3	K-T	Fail
1024	2018/03/22_15:38:59	T1	337.5	K-T	Fail
1025	2018/03/22_15:39:00	T1	337.7	K-T	Fail
1026	2018/03/22_15:39:01	T1	337.9	K-T	Fail
1027	2018/03/22_15:39:02	T1	338.0	K-T	Fail
1028	2018/03/22_15:39:03	T1	338.2	K-T	Fail
1029	2018/03/22_15:39:04	T1	338.3	K-T	Fail
1030	2018/03/22_15:39:05	T1	338.5	K-T	Fail
1031	2018/03/22_15:39:06	T1	338.7	K-T	Fail
1032	2018/03/22_15:39:07	T1	338.9	K-T	Fail
1033	2018/03/22_15:39:08	T1	339.0	K-T	Fail
1034	2018/03/22_15:39:09	T1	339.3	K-T	Fail
1035	2018/03/22_15:39:10	T1	339.4	K-T	Fail
1036	2018/03/22_15:39:11	T1	339.7	K-T	Fail
1037	2018/03/22_15:39:12	T1	339.8	K-T	Fail
1038	2018/03/22_15:39:13	T1	340.1	K-T	Fail
1039	2018/03/22_15:39:14	T1	340.3	K-T	Fail
1040	2018/03/22_15:39:15	T1	340.5	K-T	Fail
1041	2018/03/22_15:39:16	T1	340.6	K-T	Fail
1042	2018/03/22_15:39:17	T1	340.8	K-T	Fail
1043	2018/03/22_15:39:18	T1	341.0	K-T	Fail
1044	2018/03/22_15:39:19	T1	341.2	K-T	Fail
1045	2018/03/22_15:39:20	T1	341.3	K-T	Fail
1046	2018/03/22_15:39:21	T1	341.5	K-T	Fail
1047	2018/03/22_15:39:22	T1	341.7	K-T	Fail
1048	2018/03/22_15:39:23	T1	341.9	K-T	Fail
1049	2018/03/22_15:39:24	T1	342.1	K-T	Fail
1050	2018/03/22_15:39:25	T1	342.3	K-T	Fail
1051	2018/03/22_15:39:26	T1	342.4	K-T	Fail
1052	2018/03/22_15:39:27	T1	342.6	K-T	Fail
1053	2018/03/22_15:39:28	T1	342.7	K-T	Fail
1054	2018/03/22_15:39:29	T1	342.9	K-T	Fail
1055	2018/03/22_15:39:30	T1	343.1	K-T	Fail
1056	2018/03/22_15:39:31	T1	343.3	K-T	Fail
1057	2018/03/22_15:39:32	T1	343.4	K-T	Fail
1058	2018/03/22_15:39:33	T1	343.7	K-T	Fail
1059	2018/03/22_15:39:34	T1	343.8	K-T	Fail
1060	2018/03/22_15:39:35	T1	344.0	K-T	Fail
1061	2018/03/22_15:39:36	T1	344.2	K-T	Fail
1062	2018/03/22_15:39:37	T1	344.4	K-T	Fail
1063	2018/03/22_15:39:38	T1	344.6	K-T	Fail
1064	2018/03/22_15:39:39	T1	344.8	K-T	Fail
1065	2018/03/22_15:39:40	T1	345.0	K-T	Fail
1066	2018/03/22_15:39:41	T1	345.2	K-T	Fail
1067	2018/03/22_15:39:42	T1	345.4	K-T	Fail
1068	2018/03/22_15:39:43	T1	345.6	K-T	Fail
1069	2018/03/22_15:39:44	T1	345.8	K-T	Fail
1070	2018/03/22_15:39:45	T1	346.0	K-T	Fail
1071	2018/03/22_15:39:46	T1	346.2	K-T	Fail
1072	2018/03/22_15:39:47	T1	346.5	K-T	Fail
1073	2018/03/22_15:39:48	T1	346.6	K-T	Fail
1074	2018/03/22_15:39:49	T1	346.9	K-T	Fail
1075	2018/03/22_15:39:50	T1	347.1	K-T	Fail
1076	2018/03/22_15:39:51	T1	347.3	K-T	Fail
1077	2018/03/22_15:39:52	T1	347.5	K-T	Fail
1078	2018/03/22_15:39:53	T1	347.7	K-T	Fail
1079	2018/03/22_15:39:54	T1	348.0	K-T	Fail
1080	2018/03/22_15:39:55	T1	348.3	K-T	Fail
1081	2018/03/22_15:39:56	T1	348.4	K-T	Fail
1082	2018/03/22_15:39:57	T1	348.7	K-T	Fail
1083	2018/03/22_15:39:58	T1	349.0	K-T	Fail
1084	2018/03/22_15:39:59	T1	349.1	K-T	Fail
1085	2018/03/22_15:40:00	T1	349.4	K-T	Fail
1086	2018/03/22_15:40:01	T1	349.7	K-T	Fail
1087	2018/03/22_15:40:02	T1	349.9	K-T	Fail
1088	2018/03/22_15:40:03	T1	350.1	K-T	Fail
1089	2018/03/22_15:40:04	T1	350.3	K-T	Fail
1090	2018/03/22_15:40:06	T1	350.6	K-T	Fail
1091	2018/03/22_15:40:07	T1	350.8	K-T	Fail
1092	2018/03/22_15:40:08	T1	351.0	K-T	Fail
1093	2018/03/22_15:40:09	T1	351.2	K-T	Fail
1094	2018/03/22_15:40:09	T1	351.4	K-T	Fail
1095	2018/03/22_15:40:11	T1	351.7	K-T	Fail
1096	2018/03/22_15:40:12	T1	351.9	K-T	Fail
1097	2018/03/22_15:40:13	T1	352.1	K-T	Fail
1098	2018/03/22_15:40:14	T1	352.3	K-T	Fail
1099	2018/03/22_15:40:15	T1	352.6	K-T	Fail
1100	2018/03/22_15:40:16	T1	352.8	K-T	Fail
1101	2018/03/22_15:40:16	T1	353.0	K-T	Fail
1102	2018/03/22_15:40:18	T1	353.3	K-T	Fail
1103	2018/03/22_15:40:18	T1	353.5	K-T	Fail
1104	2018/03/22_15:40:19	T1	353.7	K-T	Fail
1105	2018/03/22_15:40:20	T1	354.0	K-T	Fail
1106	2018/03/22_15:40:21	T1	354.2	K-T	Fail
1107	2018/03/22_15:40:22	T1	354.5	K-T	Fail
1108	2018/03/22_15:40:23	T1	354.7	K-T	Fail
1109	2018/03/22_15:40:24	T1	354.9	K-T	Fail
1110	2018/03/22_15:40:25	T1	355.1	K-T	Fail
1111	2018/03/22_15:40:26	T1	355.4	K-T	Fail
1112	2018/03/22_15:40:27	T1	355.5	K-T	Fail
1113	2018/03/22_15:40:28	T1	355.7	K-T	Fail
1114	2018/03/22_15:40:29	T1	356.0	K-T	Fail
1115	2018/03/22_15:40:30	T1	356.3	K-T	Fail
1116	2018/03/22_15:40:31	T1	356.5	K-T	Fail
1117	2018/03/22_15:40:32	T1	356.7	K-T	Fail
1118	2018/03/22_15:40:33	T1	357.0	K-T	Fail
1119	2018/03/22_15:40:34	T1	357.2	K-T	Fail
1120	2018/03/22_15:40:35	T1	357.5	K-T	Fail
1121	2018/03/22_15:40:36	T1	357.7	K-T	Fail
1122	2018/03/22_15:40:37	T1	357.9	K-T	Fail
1123	2018/03/22_15:40:38	T1	358.2	K-T	Fail
1124	2018/03/22_15:40:39	T1	358.4	K-T	Fail
1125	2018/03/22_15:40:40	T1	358.6	K-T	Fail
1126	2018/03/22_15:40:41	T1	358.9	K-T	Fail
1127	2018/03/22_15:40:42	T1	359.1	K-T	Fail
1128	2018/03/22_15:40:43	T1	359.4	K-T	Fail
1129	2018/03/22_15:40:44	T1	359.6	K-T	Fail
1130	2018/03/22_15:40:45	T1	359.9	K-T	Fail
1131	2018/03/22_15:40:46	T1	360.1	K-T	Fail
1132	2018/03/22_15:40:47	T1	360.3	K-T	Fail
1133	2018/03/22_15:40:48	T1	360.5	K-T	Fail
1134	2018/03/22_15:40:49	T1	360.6	K-T	Fail
1135	2018/03/22_15:40:50	T1	360.6	K-T	Fail
1136	2018/03/22_15:40:51	T1	360.7	K-T	Fail
1137	2018/03/22_15:40:52	T1	360.7	K-T	Fail
1138	2018/03/22_15:40:53	T1	360.5	K-T	Fail
1139	2018/03/22_15:40:54	T1	360.5	K-T	Fail
1140	2018/03/22_15:40:56	T1	360.4	K-T	Fail
1141	2018/03/22_15:40:57	T1	360.4	K-T	Fail
1142	2018/03/22_15:40:58	T1	360.3	K-T	Fail
1143	2018/03/22_15:40:59	T1	360.3	K-T	Fail
1144	2018/03/22_15:41:00	T1	360.2	K-T	Fail
1145	2018/03/22_15:41:01	T1	360.1	K-T	Fail
1146	2018/03/22_15:41:02	T1	360.0	K-T	Fail
1147	2018/03/22_15:41:03	T1	360.0	K-T	Fail
1148	2018/03/22_15:41:04	T1	359.9	K-T	Fail
1149	2018/03/22_15:41:04	T1	359.9	K-T	Fail
1150	2018/03/22_15:41:05	T1	359.8	K-T	Fail
1151	2018/03/22_15:41:06	T1	359.7	K-T	Fail
1152	2018/03/22_15:41:07	T1	359.6	K-T	Fail
1153	2018/03/22_15:41:08	T1	359.5	K-T	Fail
1154	2018/03/22_15:41:09	T1	359.5	K-T	Fail
1155	2018/03/22_15:41:10	T1	359.4	K-T	Fail
1156	2018/03/22_15:41:11	T1	359.3	K-T	Fail
1157	2018/03/22_15:41:12	T1	359.1	K-T	Fail
1158	2018/03/22_15:41:13	T1	359.0	K-T	Fail
1159	2018/03/22_15:41:14	T1	358.8	K-T	Fail
1160	2018/03/22_15:41:15	T1	358.8	K-T	Fail
1161	2018/03/22_15:41:16	T1	358.7	K-T	Fail
1162	2018/03/22_15:41:17	T1	358.6	K-T	Fail
1163	2018/03/22_15:41:18	T1	358.5	K-T	Fail
1164	2018/03/22_15:41:19	T1	358.4	K-T	Fail
1165	2018/03/22_15:41:20	T1	358.3	K-T	Fail
1166	2018/03/22_15:41:21	T1	358.2	K-T	Fail
1167	2018/03/22_15:41:22	T1	358.2	K-T	Fail
1168	2018/03/22_15:41:23	T1	358.1	K-T	Fail
1169	2018/03/22_15:41:24	T1	357.9	K-T	Fail
1170	2018/03/22_15:41:25	T1	357.8	K-T	Fail
1171	2018/03/22_15:41:26	T1	357.7	K-T	Fail
1172	2018/03/22_15:41:27	T1	357.7	K-T	Fail
1173	2018/03/22_15:41:28	T1	357.5	K-T	Fail
1174	2018/03/22_15:41:29	T1	357.4	K-T	Fail
1175	2018/03/22_15:41:30	T1	357.3	K-T	Fail
1176	2018/03/22_15:41:31	T1	357.3	K-T	Fail
1177	2018/03/22_15:41:32	T1	357.2	K-T	Fail
1178	2018/03/22_15:41:33	T1	357.1	K-T	Fail
1179	2018/03/22_15:41:34	T1	357.1	K-T	Fail
1180	2018/03/22_15:41:35	T1	357.0	K-T	Fail
1181	2018/03/22_15:41:36	T1	356.9	K-T	Fail
1182	2018/03/22_15:41:37	T1	356.8	K-T	Fail
1183	2018/03/22_15:41:38	T1	356.8	K-T	Fail
1184	2018/03/22_15:41:39	T1	356.7	K-T	Fail
1185	2018/03/22_15:41:40	T1	356.6	K-T	Fail
1186	2018/03/22_15:41:41	T1	356.6	K-T	Fail
1187	2018/03/22_15:41:42	T1	356.5	K-T	Fail
1188	2018/03/22_15:41:43	T1	356.3	K-T	Fail
1189	2018/03/22_15:41:45	T1	356.3	K-T	Fail
1190	2018/03/22_15:41:46	T1	356.2	K-T	Fail
1191	2018/03/22_15:41:47	T1	356.1	K-T	Fail
1192	2018/03/22_15:41:48	T1	356.1	K-T	Fail
1193	2018/03/22_15:41:49	T1	356.0	K-T	Fail
1194	2018/03/22_15:41:50	T1	355.9	K-T	Fail
1195	2018/03/22_15:41:51	T1	355.8	K-T	Fail
1196	2018/03/22_15:41:52	T1	355.7	K-T	Fail
1197	2018/03/22_15:41:53	T1	355.6	K-T	Fail
1198	2018/03/22_15:41:54	T1	355.5	K-T	Fail
1199	2018/03/22_15:41:55	T1	355.4	K-T	Fail
1200	2018/03/22_15:41:56	T1	355.3	K-T	Fail
1201	2018/03/22_15:41:57	T1	355.2	K-T	Fail
1202	2018/03/22_15:41:58	T1	355.2	K-T	Fail
1203	2018/03/22_15:41:59	T1	355.0	K-T	Fail
1204	2018/03/22_15:42:00	T1	355.0	K-T	Fail
1205	2018/03/22_15:42:01	T1	354.9	K-T	Fail
1206	2018/03/22_15:42:02	T1	354.8	K-T	Fail
1207	2018/03/22_15:42:03	T1	354.7	K-T	Fail
1208	2018/03/22_15:42:04	T1	354.6	K-T	Fail
1209	2018/03/22_15:42:05	T1	354.5	K-T	Fail
1210	2018/03/22_15:42:06	T1	354.5	K-T	Fail
1211	2018/03/22_15:42:07	T1	354.4	K-T	Fail
1212	2018/03/22_15:42:08	T1	354.2	K-T	Fail
1213	2018/03/22_15:42:09	T1	354.1	K-T	Fail
1214	2018/03/22_15:42:10	T1	354.0	K-T	Fail
1215	2018/03/22_15:42:11	T1	353.9	K-T	Fail
1216	2018/03/22_15:42:12	T1	353.8	K-T	Fail
1217	2018/03/22_15:42:13	T1	353.7	K-T	Fail
1218	2018/03/22_15:42:13	T1	353.6	K-T	Fail
1219	2018/03/22_15:42:14	T1	353.5	K-T	Fail
1220	2018/03/22_15:42:15	T1	353.4	K-T	Fail
1221	2018/03/22_15:42:16	T1	353.3	K-T	Fail
1222	2018/03/22_15:42:17	T1	353.2	K-T	Fail
1223	2018/03/22_15:42:18	T1	353.2	K-T	Fail
1224	2018/03/22_15:42:19	T1	353.1	K-T	Fail
1225	2018/03/22_15:42:20	T1	353.0	K-T	Fail
1226	2018/03/22_15:42:21	T1	352.9	K-T	Fail
1227	2018/03/22_15:42:22	T1	352.8	K-T	Fail
1228	2018/03/22_15:42:23	T1	352.8	K-T	Fail
1229	2018/03/22_15:42:24	T1	352.7	K-T	Fail
1230	2018/03/22_15:42:25	T1	352.7	K-T	Fail
1231	2018/03/22_15:42:26	T1	352.6	K-T	Fail
1232	2018/03/22_15:42:27	T1	352.6	K-T	Fail
1233	2018/03/22_15:42:28	T1	352.5	K-T	Fail
1234	2018/03/22_15:42:29	T1	352.3	K-T	Fail
1235	2018/03/22_15:42:30	T1	352.3	K-T	Fail
1236	2018/03/22_15:42:31	T1	352.2	K-T	Fail
1237	2018/03/22_15:42:32	T1	352.1	K-T	Fail
1238	2018/03/22_15:42:33	T1	352.0	K-T	Fail
1239	2018/03/22_15:42:35	T1	352.0	K-T	Fail
1240	2018/03/22_15:42:36	T1	352.0	K-T	Fail
1241	2018/03/22_15:42:36	T1	351.9	K-T	Fail
1242	2018/03/22_15:42:38	T1	351.8	K-T	Fail
1243	2018/03/22_15:42:39	T1	351.8	K-T	Fail
1244	2018/03/22_15:42:40	T1	351.7	K-T	Fail
1245	2018/03/22_15:42:41	T1	351.6	K-T	Fail
1246	2018/03/22_15:42:42	T1	351.5	K-T	Fail
1247	2018/03/22_15:42:43	T1	351.4	K-T	Fail
1248	2018/03/22_15:42:44	T1	351.4	K-T	Fail
1249	2018/03/22_15:42:45	T1	351.3	K-T	Fail
1250	2018/03/22_15:42:46	T1	351.2	K-T	Fail
1251	2018/03/22_15:42:47	T1	351.1	K-T	Fail
1252	2018/03/22_15:42:48	T1	351.1	K-T	Fail
1253	2018/03/22_15:42:49	T1	351.0	K-T	Fail
1254	2018/03/22_15:42:50	T1	350.9	K-T	Fail
1255	2018/03/22_15:42:51	T1	350.8	K-T	Fail
1256	2018/03/22_15:42:52	T1	350.7	K-T	Fail
1257	2018/03/22_15:42:53	T1	350.6	K-T	Fail
1258	2018/03/22_15:42:54	T1	350.5	K-T	Fail
1259	2018/03/22_15:42:55	T1	350.5	K-T	Fail
1260	2018/03/22_15:42:56	T1	350.5	K-T	Fail
1261	2018/03/22_15:42:57	T1	350.4	K-T	Fail
1262	2018/03/22_15:42:58	T1	350.4	K-T	Fail
1263	2018/03/22_15:42:59	T1	350.3	K-T	Fail
1264	2018/03/22_15:43:00	T1	350.3	K-T	Fail
1265	2018/03/22_15:43:01	T1	350.2	K-T	Fail
1266	2018/03/22_15:43:02	T1	350.2	K-T	Fail
1267	2018/03/22_15:43:03	T1	350.1	K-T	Fail
1268	2018/03/22_15:43:04	T1	350.0	K-T	Fail
1269	2018/03/22_15:43:05	T1	350.0	K-T	Fail
1270	2018/03/22_15:43:06	T1	349.9	K-T	Fail
1271	2018/03/22_15:43:07	T1	349.9	K-T	Fail
1272	2018/03/22_15:43:08	T1	349.8	K-T	Fail
1273	2018/03/22_15:43:09	T1	349.7	K-T	Fail
1274	2018/03/22_15:43:10	T1	349.7	K-T	Fail
1275	2018/03/22_15:43:11	T1	349.6	K-T	Fail
1276	2018/03/22_15:43:12	T1	349.6	K-T	Fail
1277	2018/03/22_15:43:13	T1	349.5	K-T	Fail
1278	2018/03/22_15:43:14	T1	349.4	K-T	Fail
1279	2018/03/22_15:43:15	T1	349.3	K-T	Fail
1280	2018/03/22_15:43:15	T1	349.3	K-T	Fail
1281	2018/03/22_15:43:17	T1	349.2	K-T	Fail
1282	2018/03/22_15:43:18	T1	349.1	K-T	Fail
1283	2018/03/22_15:43:18	T1	349.1	K-T	Fail
1284	2018/03/22_15:43:19	T1	349.1	K-T	Fail
1285	2018/03/22_15:43:20	T1	349.0	K-T	Fail
1286	2018/03/22_15:43:21	T1	348.9	K-T	Fail
1287	2018/03/22_15:43:22	T1	348.8	K-T	Fail
1288	2018/03/22_15:43:23	T1	348.7	K-T	Fail
1289	2018/03/22_15:43:24	T1	348.6	K-T	Fail
1290	2018/03/22_15:43:26	T1	348.5	K-T	Fail
1291	2018/03/22_15:43:27	T1	348.5	K-T	Fail
1292	2018/03/22_15:43:28	T1	348.4	K-T	Fail
1293	2018/03/22_15:43:29	T1	348.3	K-T	Fail
1294	2018/03/22_15:43:30	T1	348.2	K-T	Fail
1295	2018/03/22_15:43:31	T1	348.2	K-T	Fail
1296	2018/03/22_15:43:32	T1	348.1	K-T	Fail
1297	2018/03/22_15:43:33	T1	348.0	K-T	Fail
1298	2018/03/22_15:43:34	T1	347.8	K-T	Fail
1299	2018/03/22_15:43:35	T1	347.7	K-T	Fail
1300	2018/03/22_15:43:36	T1	347.7	K-T	Fail
1301	2018/03/22_15:43:37	T1	347.6	K-T	Fail
1302	2018/03/22_15:43:38	T1	347.6	K-T	Fail
1303	2018/03/22_15:43:39	T1	347.5	K-T	Fail
1304	2018/03/22_15:43:40	T1	347.5	K-T	Fail
1305	2018/03/22_15:43:41	T1	347.3	K-T	Fail
1306	2018/03/22_15:43:42	T1	347.3	K-T	Fail
1307	2018/03/22_15:43:43	T1	347.3	K-T	Fail
1308	2018/03/22_15:43:44	T1	347.2	K-T	Fail
1309	2018/03/22_15:43:45	T1	347.1	K-T	Fail
1310	2018/03/22_15:43:46	T1	347.0	K-T	Fail
1311	2018/03/22_15:43:47	T1	346.9	K-T	Fail
1312	2018/03/22_15:43:48	T1	346.8	K-T	Fail
1313	2018/03/22_15:43:49	T1	346.8	K-T	Fail
1314	2018/03/22_15:43:50	T1	346.7	K-T	Fail
1315	2018/03/22_15:43:51	T1	346.7	K-T	Fail
1316	2018/03/22_15:43:52	T1	346.6	K-T	Fail
1317	2018/03/22_15:43:53	T1	346.5	K-T	Fail
1318	2018/03/22_15:43:54	T1	346.5	K-T	Fail
1319	2018/03/22_15:43:55	T1	346.4	K-T	Fail
1320	2018/03/22_15:43:56	T1	346.3	K-T	Fail
1321	2018/03/22_15:43:57	T1	346.2	K-T	Fail
1322	2018/03/22_15:43:58	T1	346.1	K-T	Fail
1323	2018/03/22_15:43:59	T1	346.1	K-T	Fail
1324	2018/03/22_15:44:00	T1	346.0	K-T	Fail
1325	2018/03/22_15:44:01	T1	345.9	K-T	Fail
1326	2018/03/22_15:44:02	T1	345.8	K-T	Fail
1327	2018/03/22_15:44:03	T1	345.8	K-T	Fail
1328	2018/03/22_15:44:04	T1	345.7	K-T	Fail
1329	2018/03/22_15:44:05	T1	345.6	K-T	Fail
1330	2018/03/22_15:44:06	T1	345.6	K-T	Fail
1331	2018/03/22_15:44:07	T1	345.5	K-T	Fail
1332	2018/03/22_15:44:08	T1	345.4	K-T	Fail
1333	2018/03/22_15:44:09	T1	345.4	K-T	Fail
1334	2018/03/22_15:44:10	T1	345.4	K-T	Fail
1335	2018/03/22_15:44:11	T1	345.3	K-T	Fail
1336	2018/03/22_15:44:12	T1	345.3	K-T	Fail
1337	2018/03/22_15:44:13	T1	345.2	K-T	Fail
1338	2018/03/22_15:44:14	T1	345.1	K-T	Fail
1339	2018/03/22_15:44:15	T1	345.0	K-T	Fail
1340	2018/03/22_15:44:16	T1	344.9	K-T	Fail
1341	2018/03/22_15:44:17	T1	344.9	K-T	Fail
1342	2018/03/22_15:44:18	T1	344.8	K-T	Fail
1343	2018/03/22_15:44:19	T1	344.7	K-T	Fail
1344	2018/03/22_15:44:20	T1	344.6	K-T	Fail
1345	2018/03/22_15:44:21	T1	344.6	K-T	Fail
1346	2018/03/22_15:44:22	T1	344.5	K-T	Fail
1347	2018/03/22_15:44:23	T1	344.5	K-T	Fail
1348	2018/03/22_15:44:24	T1	344.5	K-T	Fail
1349	2018/03/22_15:44:25	T1	344.4	K-T	Fail
1350	2018/03/22_15:44:26	T1	344.3	K-T	Fail
1351	2018/03/22_15:44:27	T1	344.3	K-T	Fail
1352	2018/03/22_15:44:28	T1	344.2	K-T	Fail
1353	2018/03/22_15:44:29	T1	344.1	K-T	Fail
1354	2018/03/22_15:44:30	T1	344.1	K-T	Fail
1355	2018/03/22_15:44:31	T1	344.1	K-T	Fail
1356	2018/03/22_15:44:32	T1	344.0	K-T	Fail
1357	2018/03/22_15:44:33	T1	343.9	K-T	Fail
1358	2018/03/22_15:44:34	T1	343.8	K-T	Fail
1359	2018/03/22_15:44:35	T1	343.8	K-T	Fail
1360	2018/03/22_15:44:36	T1	343.6	K-T	Fail
1361	2018/03/22_15:44:37	T1	343.6	K-T	Fail
1362	2018/03/22_15:44:38	T1	343.5	K-T	Fail
1363	2018/03/22_15:44:39	T1	343.4	K-T	Fail
1364	2018/03/22_15:44:40	T1	343.4	K-T	Fail
1365	2018/03/22_15:44:41	T1	343.3	K-T	Fail
1366	2018/03/22_15:44:42	T1	343.2	K-T	Fail
1367	2018/03/22_15:44:43	T1	343.1	K-T	Fail
1368	2018/03/22_15:44:44	T1	343.1	K-T	Fail
1369	2018/03/22_15:44:45	T1	343.0	K-T	Fail
1370	2018/03/22_15:44:46	T1	342.9	K-T	Fail
1371	2018/03/22_15:44:47	T1	342.8	K-T	Fail
1372	2018/03/22_15:44:48	T1	342.8	K-T	Fail
1373	2018/03/22_15:44:49	T1	342.7	K-T	Fail
1374	2018/03/22_15:44:50	T1	342.7	K-T	Fail
1375	2018/03/22_15:44:51	T1	342.7	K-T	Fail
1376	2018/03/22_15:44:52	T1	342.6	K-T	Fail
1377	2018/03/22_15:44:53	T1	342.5	K-T	Fail
1378	2018/03/22_15:44:54	T1	342.5	K-T	Fail
1379	2018/03/22_15:44:55	T1	342.4	K-T	Fail
1380	2018/03/22_15:44:56	T1	342.3	K-T	Fail
1381	2018/03/22_15:44:57	T1	342.3	K-T	Fail
1382	2018/03/22_15:44:58	T1	342.2	K-T	Fail
1383	2018/03/22_15:44:59	T1	342.2	K-T	Fail
