No	Time	T1/T2	Value	Unit	Judge
2560	2018/03/19_14:27:44	T1	193.4	K-T	Fail
2561	2018/03/19_14:27:45	T1	193.5	K-T	Fail
2562	2018/03/19_14:27:46	T1	193.6	K-T	Fail
2563	2018/03/19_14:27:47	T1	193.7	K-T	Fail
2564	2018/03/19_14:27:48	T1	193.8	K-T	Fail
2565	2018/03/19_14:27:49	T1	193.8	K-T	Fail
2566	2018/03/19_14:27:50	T1	193.9	K-T	Fail
2567	2018/03/19_14:27:51	T1	194.0	K-T	Fail
2568	2018/03/19_14:27:52	T1	194.1	K-T	Fail
2569	2018/03/19_14:27:53	T1	194.2	K-T	Fail
2570	2018/03/19_14:27:54	T1	194.3	K-T	Fail
2571	2018/03/19_14:27:55	T1	194.3	K-T	Fail
2572	2018/03/19_14:27:56	T1	194.4	K-T	Fail
2573	2018/03/19_14:27:57	T1	194.5	K-T	Fail
2574	2018/03/19_14:27:58	T1	194.5	K-T	Fail
2575	2018/03/19_14:27:59	T1	194.7	K-T	Fail
2576	2018/03/19_14:28:00	T1	194.7	K-T	Fail
2577	2018/03/19_14:28:01	T1	194.8	K-T	Fail
2578	2018/03/19_14:28:02	T1	194.8	K-T	Fail
2579	2018/03/19_14:28:03	T1	194.9	K-T	Fail
2580	2018/03/19_14:28:04	T1	195.0	K-T	Fail
2581	2018/03/19_14:28:05	T1	195.1	K-T	Fail
2582	2018/03/19_14:28:06	T1	195.1	K-T	Fail
2583	2018/03/19_14:28:07	T1	195.1	K-T	Fail
2584	2018/03/19_14:28:08	T1	195.3	K-T	Fail
2585	2018/03/19_14:28:09	T1	195.4	K-T	Fail
2586	2018/03/19_14:28:10	T1	195.5	K-T	Fail
2587	2018/03/19_14:28:11	T1	195.6	K-T	Fail
2588	2018/03/19_14:28:12	T1	195.6	K-T	Fail
2589	2018/03/19_14:28:13	T1	195.7	K-T	Fail
2590	2018/03/19_14:28:14	T1	195.8	K-T	Fail
2591	2018/03/19_14:28:15	T1	195.9	K-T	Fail
2592	2018/03/19_14:28:16	T1	195.9	K-T	Fail
2593	2018/03/19_14:28:17	T1	196.0	K-T	Fail
2594	2018/03/19_14:28:18	T1	196.0	K-T	Fail
2595	2018/03/19_14:28:19	T1	196.0	K-T	Fail
2596	2018/03/19_14:28:20	T1	196.1	K-T	Fail
2597	2018/03/19_14:28:21	T1	196.2	K-T	Fail
2598	2018/03/19_14:28:22	T1	196.3	K-T	Fail
2599	2018/03/19_14:28:23	T1	196.3	K-T	Fail
2600	2018/03/19_14:28:24	T1	196.4	K-T	Fail
2601	2018/03/19_14:28:25	T1	196.4	K-T	Fail
2602	2018/03/19_14:28:26	T1	196.6	K-T	Fail
2603	2018/03/19_14:28:27	T1	196.6	K-T	Fail
2604	2018/03/19_14:28:28	T1	196.7	K-T	Fail
2605	2018/03/19_14:28:29	T1	196.8	K-T	Fail
2606	2018/03/19_14:28:30	T1	196.8	K-T	Fail
2607	2018/03/19_14:28:31	T1	196.9	K-T	Fail
2608	2018/03/19_14:28:32	T1	197.0	K-T	Fail
2609	2018/03/19_14:28:33	T1	197.1	K-T	Fail
2610	2018/03/19_14:28:34	T1	197.1	K-T	Fail
2611	2018/03/19_14:28:35	T1	197.2	K-T	Fail
2612	2018/03/19_14:28:36	T1	197.2	K-T	Fail
2613	2018/03/19_14:28:37	T1	197.3	K-T	Fail
2614	2018/03/19_14:28:38	T1	197.4	K-T	Fail
2615	2018/03/19_14:28:39	T1	197.5	K-T	Fail
2616	2018/03/19_14:28:40	T1	197.5	K-T	Fail
2617	2018/03/19_14:28:41	T1	197.6	K-T	Fail
2618	2018/03/19_14:28:42	T1	197.7	K-T	Fail
2619	2018/03/19_14:28:43	T1	197.8	K-T	Fail
2620	2018/03/19_14:28:44	T1	197.9	K-T	Fail
2621	2018/03/19_14:28:45	T1	198.0	K-T	Fail
2622	2018/03/19_14:28:46	T1	198.0	K-T	Fail
2623	2018/03/19_14:28:47	T1	198.1	K-T	Fail
2624	2018/03/19_14:28:48	T1	198.2	K-T	Fail
2625	2018/03/19_14:28:49	T1	198.2	K-T	Fail
2626	2018/03/19_14:28:50	T1	198.3	K-T	Fail
2627	2018/03/19_14:28:51	T1	198.4	K-T	Fail
2628	2018/03/19_14:28:52	T1	198.4	K-T	Fail
2629	2018/03/19_14:28:53	T1	198.5	K-T	Fail
2630	2018/03/19_14:28:54	T1	198.6	K-T	Fail
2631	2018/03/19_14:28:55	T1	198.7	K-T	Fail
2632	2018/03/19_14:28:56	T1	198.8	K-T	Fail
2633	2018/03/19_14:28:57	T1	198.8	K-T	Fail
2634	2018/03/19_14:28:58	T1	198.9	K-T	Fail
2635	2018/03/19_14:28:59	T1	199.0	K-T	Fail
2636	2018/03/19_14:29:00	T1	199.0	K-T	Fail
2637	2018/03/19_14:29:01	T1	199.2	K-T	Fail
2638	2018/03/19_14:29:02	T1	199.2	K-T	Fail
2639	2018/03/19_14:29:03	T1	199.3	K-T	Fail
2640	2018/03/19_14:29:04	T1	199.3	K-T	Fail
2641	2018/03/19_14:29:05	T1	199.4	K-T	Fail
2642	2018/03/19_14:29:06	T1	199.6	K-T	Fail
2643	2018/03/19_14:29:07	T1	199.6	K-T	Fail
2644	2018/03/19_14:29:08	T1	199.6	K-T	Fail
2645	2018/03/19_14:29:09	T1	199.7	K-T	Fail
2646	2018/03/19_14:29:10	T1	199.8	K-T	Fail
2647	2018/03/19_14:29:11	T1	199.8	K-T	Fail
2648	2018/03/19_14:29:12	T1	199.9	K-T	Fail
2649	2018/03/19_14:29:13	T1	200.0	K-T	Fail
2650	2018/03/19_14:29:14	T1	200.1	K-T	Fail
2651	2018/03/19_14:29:15	T1	200.1	K-T	Fail
2652	2018/03/19_14:29:16	T1	200.2	K-T	Fail
2653	2018/03/19_14:29:17	T1	200.3	K-T	Fail
2654	2018/03/19_14:29:18	T1	200.3	K-T	Fail
2655	2018/03/19_14:29:19	T1	200.3	K-T	Fail
2656	2018/03/19_14:29:20	T1	200.4	K-T	Fail
2657	2018/03/19_14:29:21	T1	200.5	K-T	Fail
2658	2018/03/19_14:29:22	T1	200.5	K-T	Fail
2659	2018/03/19_14:29:23	T1	200.6	K-T	Fail
2660	2018/03/19_14:29:24	T1	200.7	K-T	Fail
2661	2018/03/19_14:29:25	T1	200.8	K-T	Fail
2662	2018/03/19_14:29:26	T1	200.8	K-T	Fail
2663	2018/03/19_14:29:27	T1	200.9	K-T	Fail
2664	2018/03/19_14:29:28	T1	201.0	K-T	Fail
2665	2018/03/19_14:29:29	T1	201.1	K-T	Fail
2666	2018/03/19_14:29:30	T1	201.1	K-T	Fail
2667	2018/03/19_14:29:31	T1	201.2	K-T	Fail
2668	2018/03/19_14:29:32	T1	201.3	K-T	Fail
2669	2018/03/19_14:29:33	T1	201.3	K-T	Fail
2670	2018/03/19_14:29:34	T1	201.4	K-T	Fail
2671	2018/03/19_14:29:35	T1	201.5	K-T	Fail
2672	2018/03/19_14:29:36	T1	201.5	K-T	Fail
2673	2018/03/19_14:29:37	T1	201.6	K-T	Fail
2674	2018/03/19_14:29:38	T1	201.7	K-T	Fail
2675	2018/03/19_14:29:39	T1	201.8	K-T	Fail
2676	2018/03/19_14:29:40	T1	201.9	K-T	Fail
2677	2018/03/19_14:29:41	T1	201.9	K-T	Fail
2678	2018/03/19_14:29:42	T1	201.9	K-T	Fail
2679	2018/03/19_14:29:43	T1	202.0	K-T	Fail
2680	2018/03/19_14:29:44	T1	202.0	K-T	Fail
2681	2018/03/19_14:29:45	T1	202.1	K-T	Fail
2682	2018/03/19_14:29:46	T1	202.3	K-T	Fail
2683	2018/03/19_14:29:47	T1	202.4	K-T	Fail
2684	2018/03/19_14:29:48	T1	202.4	K-T	Fail
2685	2018/03/19_14:29:49	T1	202.4	K-T	Fail
2686	2018/03/19_14:29:50	T1	202.5	K-T	Fail
2687	2018/03/19_14:29:51	T1	202.6	K-T	Fail
2688	2018/03/19_14:29:52	T1	202.7	K-T	Fail
2689	2018/03/19_14:29:53	T1	202.8	K-T	Fail
2690	2018/03/19_14:29:54	T1	202.8	K-T	Fail
2691	2018/03/19_14:29:55	T1	202.9	K-T	Fail
2692	2018/03/19_14:29:56	T1	203.0	K-T	Fail
2693	2018/03/19_14:29:57	T1	203.0	K-T	Fail
2694	2018/03/19_14:29:58	T1	203.1	K-T	Fail
2695	2018/03/19_14:29:59	T1	203.2	K-T	Fail
2696	2018/03/19_14:30:00	T1	203.3	K-T	Fail
2697	2018/03/19_14:30:01	T1	203.3	K-T	Fail
2698	2018/03/19_14:30:02	T1	203.3	K-T	Fail
2699	2018/03/19_14:30:03	T1	203.5	K-T	Fail
2700	2018/03/19_14:30:04	T1	203.6	K-T	Fail
2701	2018/03/19_14:30:05	T1	203.6	K-T	Fail
2702	2018/03/19_14:30:06	T1	203.6	K-T	Fail
2703	2018/03/19_14:30:07	T1	203.7	K-T	Fail
2704	2018/03/19_14:30:08	T1	203.8	K-T	Fail
2705	2018/03/19_14:30:09	T1	203.9	K-T	Fail
2706	2018/03/19_14:30:10	T1	204.0	K-T	Fail
2707	2018/03/19_14:30:11	T1	204.0	K-T	Fail
2708	2018/03/19_14:30:12	T1	204.1	K-T	Fail
2709	2018/03/19_14:30:13	T1	204.2	K-T	Fail
2710	2018/03/19_14:30:14	T1	204.2	K-T	Fail
2711	2018/03/19_14:30:15	T1	204.3	K-T	Fail
2712	2018/03/19_14:30:16	T1	204.3	K-T	Fail
2713	2018/03/19_14:30:17	T1	204.4	K-T	Fail
2714	2018/03/19_14:30:18	T1	204.4	K-T	Fail
2715	2018/03/19_14:30:19	T1	204.5	K-T	Fail
2716	2018/03/19_14:30:20	T1	204.6	K-T	Fail
2717	2018/03/19_14:30:21	T1	204.7	K-T	Fail
2718	2018/03/19_14:30:22	T1	204.7	K-T	Fail
2719	2018/03/19_14:30:23	T1	204.8	K-T	Fail
2720	2018/03/19_14:30:24	T1	204.8	K-T	Fail
2721	2018/03/19_14:30:25	T1	204.9	K-T	Fail
2722	2018/03/19_14:30:26	T1	205.0	K-T	Fail
2723	2018/03/19_14:30:27	T1	205.1	K-T	Fail
2724	2018/03/19_14:30:28	T1	205.1	K-T	Fail
2725	2018/03/19_14:30:29	T1	205.2	K-T	Fail
2726	2018/03/19_14:30:30	T1	205.2	K-T	Fail
2727	2018/03/19_14:30:31	T1	205.3	K-T	Fail
2728	2018/03/19_14:30:32	T1	205.4	K-T	Fail
2729	2018/03/19_14:30:33	T1	205.4	K-T	Fail
2730	2018/03/19_14:30:34	T1	205.5	K-T	Fail
2731	2018/03/19_14:30:35	T1	205.6	K-T	Fail
2732	2018/03/19_14:30:36	T1	205.6	K-T	Fail
2733	2018/03/19_14:30:37	T1	205.7	K-T	Fail
2734	2018/03/19_14:30:38	T1	205.7	K-T	Fail
2735	2018/03/19_14:30:39	T1	205.8	K-T	Fail
2736	2018/03/19_14:30:40	T1	205.9	K-T	Fail
2737	2018/03/19_14:30:41	T1	205.9	K-T	Fail
2738	2018/03/19_14:30:42	T1	205.9	K-T	Fail
2739	2018/03/19_14:30:43	T1	206.0	K-T	Fail
2740	2018/03/19_14:30:44	T1	206.2	K-T	Fail
2741	2018/03/19_14:30:45	T1	206.2	K-T	Fail
2742	2018/03/19_14:30:46	T1	206.2	K-T	Fail
2743	2018/03/19_14:30:47	T1	206.3	K-T	Fail
2744	2018/03/19_14:30:48	T1	206.4	K-T	Fail
2745	2018/03/19_14:30:49	T1	206.5	K-T	Fail
2746	2018/03/19_14:30:50	T1	206.5	K-T	Fail
2747	2018/03/19_14:30:51	T1	206.6	K-T	Fail
2748	2018/03/19_14:30:52	T1	206.6	K-T	Fail
2749	2018/03/19_14:30:53	T1	206.7	K-T	Fail
2750	2018/03/19_14:30:54	T1	206.8	K-T	Fail
2751	2018/03/19_14:30:55	T1	206.9	K-T	Fail
2752	2018/03/19_14:30:56	T1	206.9	K-T	Fail
2753	2018/03/19_14:30:57	T1	206.9	K-T	Fail
2754	2018/03/19_14:30:58	T1	207.1	K-T	Fail
2755	2018/03/19_14:30:59	T1	207.2	K-T	Fail
2756	2018/03/19_14:31:00	T1	207.2	K-T	Fail
2757	2018/03/19_14:31:01	T1	207.3	K-T	Fail
2758	2018/03/19_14:31:02	T1	207.3	K-T	Fail
2759	2018/03/19_14:31:03	T1	207.4	K-T	Fail
2760	2018/03/19_14:31:04	T1	207.5	K-T	Fail
2761	2018/03/19_14:31:05	T1	207.5	K-T	Fail
2762	2018/03/19_14:31:06	T1	207.6	K-T	Fail
2763	2018/03/19_14:31:07	T1	207.7	K-T	Fail
2764	2018/03/19_14:31:08	T1	207.7	K-T	Fail
2765	2018/03/19_14:31:09	T1	207.8	K-T	Fail
2766	2018/03/19_14:31:10	T1	207.9	K-T	Fail
2767	2018/03/19_14:31:11	T1	207.9	K-T	Fail
2768	2018/03/19_14:31:12	T1	207.9	K-T	Fail
2769	2018/03/19_14:31:13	T1	208.0	K-T	Fail
2770	2018/03/19_14:31:14	T1	208.2	K-T	Fail
2771	2018/03/19_14:31:15	T1	208.3	K-T	Fail
2772	2018/03/19_14:31:16	T1	208.3	K-T	Fail
2773	2018/03/19_14:31:17	T1	208.3	K-T	Fail
2774	2018/03/19_14:31:18	T1	208.4	K-T	Fail
2775	2018/03/19_14:31:19	T1	208.4	K-T	Fail
2776	2018/03/19_14:31:20	T1	208.5	K-T	Fail
2777	2018/03/19_14:31:21	T1	208.6	K-T	Fail
2778	2018/03/19_14:31:22	T1	208.7	K-T	Fail
2779	2018/03/19_14:31:23	T1	208.7	K-T	Fail
2780	2018/03/19_14:31:24	T1	208.8	K-T	Fail
2781	2018/03/19_14:31:25	T1	208.9	K-T	Fail
2782	2018/03/19_14:31:26	T1	208.9	K-T	Fail
2783	2018/03/19_14:31:27	T1	209.0	K-T	Fail
2784	2018/03/19_14:31:28	T1	209.1	K-T	Fail
2785	2018/03/19_14:31:29	T1	209.1	K-T	Fail
2786	2018/03/19_14:31:30	T1	209.2	K-T	Fail
2787	2018/03/19_14:31:31	T1	209.2	K-T	Fail
2788	2018/03/19_14:31:32	T1	209.3	K-T	Fail
2789	2018/03/19_14:31:33	T1	209.4	K-T	Fail
2790	2018/03/19_14:31:34	T1	209.4	K-T	Fail
2791	2018/03/19_14:31:35	T1	209.4	K-T	Fail
2792	2018/03/19_14:31:36	T1	209.5	K-T	Fail
2793	2018/03/19_14:31:37	T1	209.6	K-T	Fail
2794	2018/03/19_14:31:38	T1	209.7	K-T	Fail
2795	2018/03/19_14:31:39	T1	209.7	K-T	Fail
2796	2018/03/19_14:31:40	T1	209.8	K-T	Fail
2797	2018/03/19_14:31:41	T1	209.8	K-T	Fail
2798	2018/03/19_14:31:42	T1	209.9	K-T	Fail
2799	2018/03/19_14:31:43	T1	210.0	K-T	Fail
2800	2018/03/19_14:31:44	T1	210.1	K-T	Fail
2801	2018/03/19_14:31:45	T1	210.2	K-T	Fail
2802	2018/03/19_14:31:46	T1	210.2	K-T	Fail
2803	2018/03/19_14:31:47	T1	210.2	K-T	Fail
2804	2018/03/19_14:31:48	T1	210.4	K-T	Fail
2805	2018/03/19_14:31:49	T1	210.4	K-T	Fail
2806	2018/03/19_14:31:50	T1	210.4	K-T	Fail
2807	2018/03/19_14:31:51	T1	210.5	K-T	Fail
2808	2018/03/19_14:31:52	T1	210.6	K-T	Fail
2809	2018/03/19_14:31:53	T1	210.7	K-T	Fail
2810	2018/03/19_14:31:54	T1	210.7	K-T	Fail
2811	2018/03/19_14:31:55	T1	210.8	K-T	Fail
2812	2018/03/19_14:31:56	T1	210.8	K-T	Fail
2813	2018/03/19_14:31:57	T1	210.9	K-T	Fail
2814	2018/03/19_14:31:58	T1	211.0	K-T	Fail
2815	2018/03/19_14:31:59	T1	211.0	K-T	Fail
2816	2018/03/19_14:32:00	T1	211.1	K-T	Fail
2817	2018/03/19_14:32:01	T1	211.1	K-T	Fail
2818	2018/03/19_14:32:02	T1	211.2	K-T	Fail
2819	2018/03/19_14:32:03	T1	211.3	K-T	Fail
2820	2018/03/19_14:32:04	T1	211.3	K-T	Fail
2821	2018/03/19_14:32:05	T1	211.4	K-T	Fail
2822	2018/03/19_14:32:06	T1	211.4	K-T	Fail
2823	2018/03/19_14:32:07	T1	211.5	K-T	Fail
2824	2018/03/19_14:32:08	T1	211.5	K-T	Fail
2825	2018/03/19_14:32:09	T1	211.6	K-T	Fail
2826	2018/03/19_14:32:10	T1	211.7	K-T	Fail
2827	2018/03/19_14:32:11	T1	211.8	K-T	Fail
2828	2018/03/19_14:32:12	T1	211.8	K-T	Fail
2829	2018/03/19_14:32:13	T1	211.9	K-T	Fail
2830	2018/03/19_14:32:14	T1	212.0	K-T	Fail
2831	2018/03/19_14:32:15	T1	212.0	K-T	Fail
2832	2018/03/19_14:32:16	T1	212.1	K-T	Fail
2833	2018/03/19_14:32:17	T1	212.1	K-T	Fail
2834	2018/03/19_14:32:18	T1	212.2	K-T	Fail
2835	2018/03/19_14:32:19	T1	212.3	K-T	Fail
2836	2018/03/19_14:32:20	T1	212.3	K-T	Fail
2837	2018/03/19_14:32:21	T1	212.4	K-T	Fail
2838	2018/03/19_14:32:22	T1	212.5	K-T	Fail
2839	2018/03/19_14:32:23	T1	212.6	K-T	Fail
2840	2018/03/19_14:32:24	T1	212.6	K-T	Fail
2841	2018/03/19_14:32:25	T1	212.6	K-T	Fail
2842	2018/03/19_14:32:26	T1	212.7	K-T	Fail
2843	2018/03/19_14:32:27	T1	212.8	K-T	Fail
2844	2018/03/19_14:32:28	T1	212.8	K-T	Fail
2845	2018/03/19_14:32:29	T1	212.9	K-T	Fail
2846	2018/03/19_14:32:30	T1	212.9	K-T	Fail
2847	2018/03/19_14:32:31	T1	213.0	K-T	Fail
2848	2018/03/19_14:32:32	T1	213.1	K-T	Fail
2849	2018/03/19_14:32:33	T1	213.1	K-T	Fail
2850	2018/03/19_14:32:34	T1	213.2	K-T	Fail
2851	2018/03/19_14:32:35	T1	213.2	K-T	Fail
2852	2018/03/19_14:32:36	T1	213.3	K-T	Fail
2853	2018/03/19_14:32:37	T1	213.3	K-T	Fail
2854	2018/03/19_14:32:38	T1	213.3	K-T	Fail
2855	2018/03/19_14:32:39	T1	213.4	K-T	Fail
2856	2018/03/19_14:32:40	T1	213.4	K-T	Fail
2857	2018/03/19_14:32:41	T1	213.5	K-T	Fail
2858	2018/03/19_14:32:42	T1	213.5	K-T	Fail
2859	2018/03/19_14:32:43	T1	213.6	K-T	Fail
2860	2018/03/19_14:32:44	T1	213.7	K-T	Fail
2861	2018/03/19_14:32:45	T1	213.8	K-T	Fail
2862	2018/03/19_14:32:46	T1	213.8	K-T	Fail
2863	2018/03/19_14:32:47	T1	213.9	K-T	Fail
2864	2018/03/19_14:32:48	T1	214.0	K-T	Fail
2865	2018/03/19_14:32:49	T1	214.0	K-T	Fail
2866	2018/03/19_14:32:50	T1	214.1	K-T	Fail
2867	2018/03/19_14:32:51	T1	214.2	K-T	Fail
2868	2018/03/19_14:32:52	T1	214.2	K-T	Fail
2869	2018/03/19_14:32:53	T1	214.3	K-T	Fail
2870	2018/03/19_14:32:54	T1	214.4	K-T	Fail
2871	2018/03/19_14:32:55	T1	214.4	K-T	Fail
2872	2018/03/19_14:32:56	T1	214.5	K-T	Fail
2873	2018/03/19_14:32:57	T1	214.5	K-T	Fail
2874	2018/03/19_14:32:58	T1	214.6	K-T	Fail
2875	2018/03/19_14:32:59	T1	214.6	K-T	Fail
2876	2018/03/19_14:33:00	T1	214.7	K-T	Fail
2877	2018/03/19_14:33:01	T1	214.8	K-T	Fail
2878	2018/03/19_14:33:02	T1	214.8	K-T	Fail
2879	2018/03/19_14:33:03	T1	214.9	K-T	Fail
2880	2018/03/19_14:33:04	T1	214.9	K-T	Fail
2881	2018/03/19_14:33:05	T1	215.0	K-T	Fail
2882	2018/03/19_14:33:06	T1	215.1	K-T	Fail
2883	2018/03/19_14:33:07	T1	215.1	K-T	Fail
2884	2018/03/19_14:33:08	T1	215.2	K-T	Fail
2885	2018/03/19_14:33:09	T1	215.2	K-T	Fail
2886	2018/03/19_14:33:10	T1	215.3	K-T	Fail
2887	2018/03/19_14:33:11	T1	215.4	K-T	Fail
2888	2018/03/19_14:33:12	T1	215.4	K-T	Fail
2889	2018/03/19_14:33:13	T1	215.4	K-T	Fail
2890	2018/03/19_14:33:14	T1	215.5	K-T	Fail
2891	2018/03/19_14:33:15	T1	215.6	K-T	Fail
2892	2018/03/19_14:33:16	T1	215.7	K-T	Fail
2893	2018/03/19_14:33:17	T1	215.7	K-T	Fail
2894	2018/03/19_14:33:18	T1	215.8	K-T	Fail
2895	2018/03/19_14:33:19	T1	215.8	K-T	Fail
2896	2018/03/19_14:33:20	T1	215.9	K-T	Fail
2897	2018/03/19_14:33:21	T1	216.0	K-T	Fail
2898	2018/03/19_14:33:22	T1	216.0	K-T	Fail
2899	2018/03/19_14:33:23	T1	216.0	K-T	Fail
2900	2018/03/19_14:33:24	T1	216.0	K-T	Fail
2901	2018/03/19_14:33:25	T1	216.1	K-T	Fail
2902	2018/03/19_14:33:26	T1	216.2	K-T	Fail
2903	2018/03/19_14:33:27	T1	216.3	K-T	Fail
2904	2018/03/19_14:33:28	T1	216.4	K-T	Fail
2905	2018/03/19_14:33:29	T1	216.4	K-T	Fail
2906	2018/03/19_14:33:30	T1	216.5	K-T	Fail
2907	2018/03/19_14:33:31	T1	216.5	K-T	Fail
2908	2018/03/19_14:33:32	T1	216.6	K-T	Fail
2909	2018/03/19_14:33:33	T1	216.7	K-T	Fail
2910	2018/03/19_14:33:34	T1	216.7	K-T	Fail
2911	2018/03/19_14:33:35	T1	216.8	K-T	Fail
2912	2018/03/19_14:33:36	T1	216.8	K-T	Fail
2913	2018/03/19_14:33:37	T1	216.9	K-T	Fail
2914	2018/03/19_14:33:38	T1	216.9	K-T	Fail
2915	2018/03/19_14:33:39	T1	217.0	K-T	Fail
2916	2018/03/19_14:33:40	T1	217.0	K-T	Fail
2917	2018/03/19_14:33:41	T1	217.0	K-T	Fail
2918	2018/03/19_14:33:42	T1	217.1	K-T	Fail
2919	2018/03/19_14:33:43	T1	217.2	K-T	Fail
2920	2018/03/19_14:33:44	T1	217.3	K-T	Fail
2921	2018/03/19_14:33:45	T1	217.3	K-T	Fail
2922	2018/03/19_14:33:46	T1	217.3	K-T	Fail
2923	2018/03/19_14:33:47	T1	217.4	K-T	Fail
2924	2018/03/19_14:33:48	T1	217.5	K-T	Fail
2925	2018/03/19_14:33:49	T1	217.5	K-T	Fail
2926	2018/03/19_14:33:50	T1	217.5	K-T	Fail
2927	2018/03/19_14:33:51	T1	217.6	K-T	Fail
2928	2018/03/19_14:33:52	T1	217.6	K-T	Fail
2929	2018/03/19_14:33:53	T1	217.7	K-T	Fail
2930	2018/03/19_14:33:54	T1	217.8	K-T	Fail
2931	2018/03/19_14:33:55	T1	217.8	K-T	Fail
2932	2018/03/19_14:33:56	T1	217.8	K-T	Fail
2933	2018/03/19_14:33:57	T1	217.8	K-T	Fail
2934	2018/03/19_14:33:58	T1	217.9	K-T	Fail
2935	2018/03/19_14:33:59	T1	218.0	K-T	Fail
2936	2018/03/19_14:34:00	T1	218.0	K-T	Fail
2937	2018/03/19_14:34:01	T1	218.1	K-T	Fail
2938	2018/03/19_14:34:02	T1	218.1	K-T	Fail
2939	2018/03/19_14:34:03	T1	218.2	K-T	Fail
2940	2018/03/19_14:34:04	T1	218.2	K-T	Fail
2941	2018/03/19_14:34:05	T1	218.3	K-T	Fail
2942	2018/03/19_14:34:06	T1	218.4	K-T	Fail
2943	2018/03/19_14:34:07	T1	218.4	K-T	Fail
2944	2018/03/19_14:34:08	T1	218.4	K-T	Fail
2945	2018/03/19_14:34:09	T1	218.5	K-T	Fail
2946	2018/03/19_14:34:10	T1	218.6	K-T	Fail
2947	2018/03/19_14:34:11	T1	218.6	K-T	Fail
2948	2018/03/19_14:34:12	T1	218.7	K-T	Fail
2949	2018/03/19_14:34:13	T1	218.7	K-T	Fail
2950	2018/03/19_14:34:14	T1	218.7	K-T	Fail
2951	2018/03/19_14:34:15	T1	218.8	K-T	Fail
2952	2018/03/19_14:34:16	T1	218.9	K-T	Fail
2953	2018/03/19_14:34:17	T1	218.9	K-T	Fail
2954	2018/03/19_14:34:18	T1	219.0	K-T	Fail
2955	2018/03/19_14:34:19	T1	219.0	K-T	Fail
2956	2018/03/19_14:34:20	T1	219.0	K-T	Fail
2957	2018/03/19_14:34:21	T1	219.1	K-T	Fail
2958	2018/03/19_14:34:22	T1	219.2	K-T	Fail
2959	2018/03/19_14:34:23	T1	219.3	K-T	Fail
2960	2018/03/19_14:34:24	T1	219.3	K-T	Fail
2961	2018/03/19_14:34:25	T1	219.3	K-T	Fail
2962	2018/03/19_14:34:26	T1	219.4	K-T	Fail
2963	2018/03/19_14:34:27	T1	219.4	K-T	Fail
2964	2018/03/19_14:34:28	T1	219.5	K-T	Fail
2965	2018/03/19_14:34:29	T1	219.5	K-T	Fail
2966	2018/03/19_14:34:30	T1	219.5	K-T	Fail
2967	2018/03/19_14:34:31	T1	219.6	K-T	Fail
2968	2018/03/19_14:34:32	T1	219.7	K-T	Fail
2969	2018/03/19_14:34:33	T1	219.7	K-T	Fail
2970	2018/03/19_14:34:34	T1	219.8	K-T	Fail
2971	2018/03/19_14:34:35	T1	219.8	K-T	Fail
2972	2018/03/19_14:34:36	T1	219.9	K-T	Fail
2973	2018/03/19_14:34:37	T1	219.9	K-T	Fail
2974	2018/03/19_14:34:38	T1	219.9	K-T	Fail
2975	2018/03/19_14:34:39	T1	220.0	K-T	Fail
2976	2018/03/19_14:34:40	T1	220.1	K-T	Fail
2977	2018/03/19_14:34:41	T1	220.1	K-T	Fail
2978	2018/03/19_14:34:42	T1	220.1	K-T	Fail
2979	2018/03/19_14:34:43	T1	220.2	K-T	Fail
2980	2018/03/19_14:34:44	T1	220.3	K-T	Fail
2981	2018/03/19_14:34:45	T1	220.3	K-T	Fail
2982	2018/03/19_14:34:46	T1	220.4	K-T	Fail
2983	2018/03/19_14:34:47	T1	220.4	K-T	Fail
2984	2018/03/19_14:34:48	T1	220.5	K-T	Fail
2985	2018/03/19_14:34:49	T1	220.5	K-T	Fail
2986	2018/03/19_14:34:50	T1	220.6	K-T	Fail
2987	2018/03/19_14:34:51	T1	220.7	K-T	Fail
2988	2018/03/19_14:34:52	T1	220.7	K-T	Fail
2989	2018/03/19_14:34:53	T1	220.7	K-T	Fail
2990	2018/03/19_14:34:54	T1	220.8	K-T	Fail
2991	2018/03/19_14:34:55	T1	220.9	K-T	Fail
2992	2018/03/19_14:34:56	T1	221.0	K-T	Fail
2993	2018/03/19_14:34:57	T1	221.0	K-T	Fail
2994	2018/03/19_14:34:58	T1	221.1	K-T	Fail
2995	2018/03/19_14:34:59	T1	221.1	K-T	Fail
2996	2018/03/19_14:35:00	T1	221.1	K-T	Fail
2997	2018/03/19_14:35:01	T1	221.2	K-T	Fail
2998	2018/03/19_14:35:02	T1	221.3	K-T	Fail
2999	2018/03/19_14:35:03	T1	221.3	K-T	Fail
3000	2018/03/19_14:35:04	T1	221.3	K-T	Fail
3001	2018/03/19_14:35:05	T1	221.3	K-T	Fail
3002	2018/03/19_14:35:06	T1	221.4	K-T	Fail
3003	2018/03/19_14:35:07	T1	221.6	K-T	Fail
3004	2018/03/19_14:35:08	T1	221.6	K-T	Fail
3005	2018/03/19_14:35:09	T1	221.6	K-T	Fail
3006	2018/03/19_14:35:10	T1	221.6	K-T	Fail
3007	2018/03/19_14:35:11	T1	221.7	K-T	Fail
3008	2018/03/19_14:35:12	T1	221.8	K-T	Fail
3009	2018/03/19_14:35:13	T1	221.8	K-T	Fail
