No	Time	T1/T2	Value	Unit	Judge
464	2018/03/19_13:52:47	T1	80.2	K-T	Fail
465	2018/03/19_13:52:48	T1	80.2	K-T	Fail
466	2018/03/19_13:52:49	T1	80.2	K-T	Fail
467	2018/03/19_13:52:50	T1	80.2	K-T	Fail
468	2018/03/19_13:52:51	T1	80.2	K-T	Fail
469	2018/03/19_13:52:52	T1	80.2	K-T	Fail
470	2018/03/19_13:52:53	T1	80.2	K-T	Fail
471	2018/03/19_13:52:54	T1	80.2	K-T	Fail
472	2018/03/19_13:52:55	T1	80.2	K-T	Fail
473	2018/03/19_13:52:56	T1	80.2	K-T	Fail
474	2018/03/19_13:52:57	T1	80.2	K-T	Fail
475	2018/03/19_13:52:58	T1	80.2	K-T	Fail
476	2018/03/19_13:52:59	T1	80.1	K-T	Fail
477	2018/03/19_13:53:00	T1	80.1	K-T	Fail
478	2018/03/19_13:53:01	T1	80.2	K-T	Fail
479	2018/03/19_13:53:02	T1	80.2	K-T	Fail
480	2018/03/19_13:53:03	T1	80.2	K-T	Fail
481	2018/03/19_13:53:04	T1	80.2	K-T	Fail
482	2018/03/19_13:53:05	T1	80.2	K-T	Fail
483	2018/03/19_13:53:06	T1	80.2	K-T	Fail
484	2018/03/19_13:53:07	T1	80.2	K-T	Fail
485	2018/03/19_13:53:08	T1	80.2	K-T	Fail
486	2018/03/19_13:53:09	T1	80.2	K-T	Fail
487	2018/03/19_13:53:10	T1	80.1	K-T	Fail
488	2018/03/19_13:53:11	T1	80.2	K-T	Fail
489	2018/03/19_13:53:12	T1	80.2	K-T	Fail
490	2018/03/19_13:53:13	T1	80.2	K-T	Fail
491	2018/03/19_13:53:14	T1	80.2	K-T	Fail
492	2018/03/19_13:53:15	T1	80.2	K-T	Fail
493	2018/03/19_13:53:16	T1	80.2	K-T	Fail
494	2018/03/19_13:53:17	T1	80.2	K-T	Fail
495	2018/03/19_13:53:18	T1	80.1	K-T	Fail
496	2018/03/19_13:53:19	T1	80.2	K-T	Fail
497	2018/03/19_13:53:20	T1	80.2	K-T	Fail
498	2018/03/19_13:53:21	T1	80.1	K-T	Fail
499	2018/03/19_13:53:22	T1	80.2	K-T	Fail
500	2018/03/19_13:53:23	T1	80.2	K-T	Fail
501	2018/03/19_13:53:24	T1	80.2	K-T	Fail
502	2018/03/19_13:53:25	T1	80.2	K-T	Fail
503	2018/03/19_13:53:26	T1	80.3	K-T	Fail
504	2018/03/19_13:53:27	T1	80.3	K-T	Fail
505	2018/03/19_13:53:28	T1	80.3	K-T	Fail
506	2018/03/19_13:53:29	T1	80.3	K-T	Fail
507	2018/03/19_13:53:30	T1	80.3	K-T	Fail
508	2018/03/19_13:53:31	T1	80.4	K-T	Fail
509	2018/03/19_13:53:32	T1	80.3	K-T	Fail
510	2018/03/19_13:53:33	T1	80.3	K-T	Fail
511	2018/03/19_13:53:34	T1	80.3	K-T	Fail
512	2018/03/19_13:53:35	T1	80.4	K-T	Fail
513	2018/03/19_13:53:36	T1	80.3	K-T	Fail
514	2018/03/19_13:53:37	T1	80.3	K-T	Fail
515	2018/03/19_13:53:38	T1	80.3	K-T	Fail
516	2018/03/19_13:53:39	T1	80.4	K-T	Fail
517	2018/03/19_13:53:40	T1	80.3	K-T	Fail
518	2018/03/19_13:53:41	T1	80.3	K-T	Fail
519	2018/03/19_13:53:42	T1	80.3	K-T	Fail
520	2018/03/19_13:53:43	T1	80.3	K-T	Fail
521	2018/03/19_13:53:44	T1	80.3	K-T	Fail
522	2018/03/19_13:53:45	T1	80.3	K-T	Fail
523	2018/03/19_13:53:46	T1	80.3	K-T	Fail
524	2018/03/19_13:53:47	T1	80.3	K-T	Fail
525	2018/03/19_13:53:48	T1	80.3	K-T	Fail
526	2018/03/19_13:53:49	T1	80.3	K-T	Fail
527	2018/03/19_13:53:50	T1	80.3	K-T	Fail
528	2018/03/19_13:53:51	T1	80.3	K-T	Fail
529	2018/03/19_13:53:52	T1	80.3	K-T	Fail
530	2018/03/19_13:53:53	T1	80.3	K-T	Fail
531	2018/03/19_13:53:54	T1	80.3	K-T	Fail
532	2018/03/19_13:53:55	T1	80.3	K-T	Fail
533	2018/03/19_13:53:56	T1	80.3	K-T	Fail
534	2018/03/19_13:53:57	T1	80.3	K-T	Fail
535	2018/03/19_13:53:58	T1	80.3	K-T	Fail
536	2018/03/19_13:53:59	T1	80.3	K-T	Fail
537	2018/03/19_13:54:00	T1	80.3	K-T	Fail
538	2018/03/19_13:54:01	T1	80.3	K-T	Fail
539	2018/03/19_13:54:02	T1	80.3	K-T	Fail
540	2018/03/19_13:54:03	T1	80.3	K-T	Fail
541	2018/03/19_13:54:04	T1	80.3	K-T	Fail
542	2018/03/19_13:54:05	T1	80.3	K-T	Fail
543	2018/03/19_13:54:06	T1	80.3	K-T	Fail
544	2018/03/19_13:54:07	T1	80.3	K-T	Fail
545	2018/03/19_13:54:08	T1	80.4	K-T	Fail
546	2018/03/19_13:54:09	T1	80.3	K-T	Fail
547	2018/03/19_13:54:10	T1	80.3	K-T	Fail
548	2018/03/19_13:54:11	T1	80.3	K-T	Fail
549	2018/03/19_13:54:12	T1	80.3	K-T	Fail
550	2018/03/19_13:54:13	T1	80.3	K-T	Fail
551	2018/03/19_13:54:14	T1	80.4	K-T	Fail
552	2018/03/19_13:54:15	T1	80.3	K-T	Fail
553	2018/03/19_13:54:16	T1	80.3	K-T	Fail
554	2018/03/19_13:54:17	T1	80.3	K-T	Fail
555	2018/03/19_13:54:18	T1	80.3	K-T	Fail
556	2018/03/19_13:54:19	T1	80.3	K-T	Fail
557	2018/03/19_13:54:20	T1	80.3	K-T	Fail
558	2018/03/19_13:54:21	T1	80.3	K-T	Fail
559	2018/03/19_13:54:22	T1	80.3	K-T	Fail
560	2018/03/19_13:54:23	T1	80.3	K-T	Fail
561	2018/03/19_13:54:24	T1	80.3	K-T	Fail
562	2018/03/19_13:54:25	T1	80.3	K-T	Fail
563	2018/03/19_13:54:26	T1	80.3	K-T	Fail
564	2018/03/19_13:54:27	T1	80.3	K-T	Fail
565	2018/03/19_13:54:28	T1	80.3	K-T	Fail
566	2018/03/19_13:54:29	T1	80.3	K-T	Fail
567	2018/03/19_13:54:30	T1	80.3	K-T	Fail
568	2018/03/19_13:54:31	T1	80.3	K-T	Fail
569	2018/03/19_13:54:32	T1	80.3	K-T	Fail
570	2018/03/19_13:54:33	T1	80.3	K-T	Fail
571	2018/03/19_13:54:34	T1	80.3	K-T	Fail
572	2018/03/19_13:54:35	T1	80.3	K-T	Fail
573	2018/03/19_13:54:36	T1	80.3	K-T	Fail
574	2018/03/19_13:54:37	T1	80.3	K-T	Fail
575	2018/03/19_13:54:38	T1	80.3	K-T	Fail
576	2018/03/19_13:54:39	T1	80.3	K-T	Fail
577	2018/03/19_13:54:40	T1	80.3	K-T	Fail
578	2018/03/19_13:54:41	T1	80.3	K-T	Fail
579	2018/03/19_13:54:42	T1	80.3	K-T	Fail
580	2018/03/19_13:54:43	T1	80.3	K-T	Fail
581	2018/03/19_13:54:44	T1	80.3	K-T	Fail
582	2018/03/19_13:54:45	T1	80.3	K-T	Fail
583	2018/03/19_13:54:46	T1	80.3	K-T	Fail
584	2018/03/19_13:54:47	T1	80.3	K-T	Fail
585	2018/03/19_13:54:48	T1	80.3	K-T	Fail
586	2018/03/19_13:54:49	T1	80.3	K-T	Fail
587	2018/03/19_13:54:50	T1	80.3	K-T	Fail
588	2018/03/19_13:54:51	T1	80.3	K-T	Fail
589	2018/03/19_13:54:52	T1	80.3	K-T	Fail
590	2018/03/19_13:54:53	T1	80.3	K-T	Fail
591	2018/03/19_13:54:54	T1	80.3	K-T	Fail
592	2018/03/19_13:54:55	T1	80.3	K-T	Fail
593	2018/03/19_13:54:56	T1	80.3	K-T	Fail
594	2018/03/19_13:54:57	T1	80.3	K-T	Fail
595	2018/03/19_13:54:58	T1	80.3	K-T	Fail
596	2018/03/19_13:54:59	T1	80.3	K-T	Fail
597	2018/03/19_13:55:00	T1	80.3	K-T	Fail
598	2018/03/19_13:55:01	T1	80.3	K-T	Fail
599	2018/03/19_13:55:02	T1	80.3	K-T	Fail
600	2018/03/19_13:55:03	T1	80.3	K-T	Fail
601	2018/03/19_13:55:04	T1	80.3	K-T	Fail
602	2018/03/19_13:55:05	T1	80.3	K-T	Fail
603	2018/03/19_13:55:06	T1	80.3	K-T	Fail
604	2018/03/19_13:55:07	T1	80.3	K-T	Fail
605	2018/03/19_13:55:08	T1	80.3	K-T	Fail
606	2018/03/19_13:55:09	T1	80.3	K-T	Fail
607	2018/03/19_13:55:10	T1	80.3	K-T	Fail
608	2018/03/19_13:55:11	T1	80.3	K-T	Fail
609	2018/03/19_13:55:12	T1	80.3	K-T	Fail
610	2018/03/19_13:55:13	T1	80.3	K-T	Fail
611	2018/03/19_13:55:14	T1	80.3	K-T	Fail
612	2018/03/19_13:55:15	T1	80.3	K-T	Fail
613	2018/03/19_13:55:16	T1	80.3	K-T	Fail
614	2018/03/19_13:55:17	T1	80.3	K-T	Fail
615	2018/03/19_13:55:18	T1	80.3	K-T	Fail
616	2018/03/19_13:55:19	T1	80.3	K-T	Fail
617	2018/03/19_13:55:20	T1	80.3	K-T	Fail
618	2018/03/19_13:55:21	T1	80.3	K-T	Fail
619	2018/03/19_13:55:22	T1	80.3	K-T	Fail
620	2018/03/19_13:55:23	T1	80.3	K-T	Fail
621	2018/03/19_13:55:24	T1	80.3	K-T	Fail
622	2018/03/19_13:55:25	T1	80.3	K-T	Fail
623	2018/03/19_13:55:26	T1	80.2	K-T	Fail
624	2018/03/19_13:55:27	T1	80.3	K-T	Fail
625	2018/03/19_13:55:28	T1	80.2	K-T	Fail
626	2018/03/19_13:55:29	T1	80.3	K-T	Fail
627	2018/03/19_13:55:30	T1	80.3	K-T	Fail
628	2018/03/19_13:55:31	T1	80.3	K-T	Fail
629	2018/03/19_13:55:32	T1	80.3	K-T	Fail
630	2018/03/19_13:55:33	T1	80.3	K-T	Fail
631	2018/03/19_13:55:34	T1	80.3	K-T	Fail
632	2018/03/19_13:55:35	T1	80.3	K-T	Fail
633	2018/03/19_13:55:36	T1	80.3	K-T	Fail
634	2018/03/19_13:55:37	T1	80.3	K-T	Fail
635	2018/03/19_13:55:38	T1	80.3	K-T	Fail
636	2018/03/19_13:55:39	T1	80.3	K-T	Fail
637	2018/03/19_13:55:40	T1	80.3	K-T	Fail
638	2018/03/19_13:55:41	T1	80.3	K-T	Fail
639	2018/03/19_13:55:42	T1	80.3	K-T	Fail
640	2018/03/19_13:55:43	T1	80.3	K-T	Fail
641	2018/03/19_13:55:44	T1	80.3	K-T	Fail
642	2018/03/19_13:55:45	T1	80.3	K-T	Fail
643	2018/03/19_13:55:46	T1	80.3	K-T	Fail
644	2018/03/19_13:55:47	T1	80.3	K-T	Fail
645	2018/03/19_13:55:48	T1	80.4	K-T	Fail
646	2018/03/19_13:55:49	T1	80.3	K-T	Fail
647	2018/03/19_13:55:50	T1	80.3	K-T	Fail
648	2018/03/19_13:55:51	T1	80.3	K-T	Fail
649	2018/03/19_13:55:52	T1	80.3	K-T	Fail
650	2018/03/19_13:55:53	T1	80.3	K-T	Fail
651	2018/03/19_13:55:54	T1	80.3	K-T	Fail
652	2018/03/19_13:55:55	T1	80.3	K-T	Fail
653	2018/03/19_13:55:56	T1	80.3	K-T	Fail
654	2018/03/19_13:55:57	T1	80.3	K-T	Fail
655	2018/03/19_13:55:58	T1	80.3	K-T	Fail
656	2018/03/19_13:55:59	T1	80.3	K-T	Fail
657	2018/03/19_13:56:00	T1	80.3	K-T	Fail
658	2018/03/19_13:56:01	T1	80.3	K-T	Fail
659	2018/03/19_13:56:02	T1	80.3	K-T	Fail
660	2018/03/19_13:56:03	T1	80.2	K-T	Fail
661	2018/03/19_13:56:04	T1	80.3	K-T	Fail
662	2018/03/19_13:56:05	T1	80.3	K-T	Fail
663	2018/03/19_13:56:06	T1	80.3	K-T	Fail
664	2018/03/19_13:56:07	T1	80.3	K-T	Fail
665	2018/03/19_13:56:08	T1	80.2	K-T	Fail
666	2018/03/19_13:56:09	T1	80.3	K-T	Fail
667	2018/03/19_13:56:10	T1	80.2	K-T	Fail
668	2018/03/19_13:56:11	T1	80.3	K-T	Fail
669	2018/03/19_13:56:12	T1	80.3	K-T	Fail
670	2018/03/19_13:56:13	T1	80.3	K-T	Fail
671	2018/03/19_13:56:14	T1	80.3	K-T	Fail
672	2018/03/19_13:56:15	T1	80.3	K-T	Fail
673	2018/03/19_13:56:16	T1	80.3	K-T	Fail
674	2018/03/19_13:56:17	T1	80.3	K-T	Fail
675	2018/03/19_13:56:18	T1	80.3	K-T	Fail
676	2018/03/19_13:56:19	T1	80.3	K-T	Fail
677	2018/03/19_13:56:20	T1	80.3	K-T	Fail
678	2018/03/19_13:56:21	T1	80.3	K-T	Fail
679	2018/03/19_13:56:22	T1	80.3	K-T	Fail
680	2018/03/19_13:56:23	T1	80.3	K-T	Fail
681	2018/03/19_13:56:24	T1	80.3	K-T	Fail
682	2018/03/19_13:56:25	T1	80.3	K-T	Fail
683	2018/03/19_13:56:26	T1	80.3	K-T	Fail
684	2018/03/19_13:56:27	T1	80.3	K-T	Fail
685	2018/03/19_13:56:28	T1	80.3	K-T	Fail
686	2018/03/19_13:56:29	T1	80.3	K-T	Fail
687	2018/03/19_13:56:30	T1	80.3	K-T	Fail
688	2018/03/19_13:56:31	T1	80.3	K-T	Fail
689	2018/03/19_13:56:32	T1	80.3	K-T	Fail
690	2018/03/19_13:56:33	T1	80.3	K-T	Fail
691	2018/03/19_13:56:34	T1	80.3	K-T	Fail
692	2018/03/19_13:56:35	T1	80.3	K-T	Fail
693	2018/03/19_13:56:36	T1	80.3	K-T	Fail
694	2018/03/19_13:56:37	T1	80.3	K-T	Fail
695	2018/03/19_13:56:38	T1	80.3	K-T	Fail
696	2018/03/19_13:56:39	T1	80.3	K-T	Fail
697	2018/03/19_13:56:40	T1	80.3	K-T	Fail
698	2018/03/19_13:56:41	T1	80.3	K-T	Fail
699	2018/03/19_13:56:42	T1	80.3	K-T	Fail
700	2018/03/19_13:56:43	T1	80.2	K-T	Fail
701	2018/03/19_13:56:44	T1	80.3	K-T	Fail
702	2018/03/19_13:56:45	T1	80.3	K-T	Fail
703	2018/03/19_13:56:46	T1	80.3	K-T	Fail
704	2018/03/19_13:56:47	T1	80.3	K-T	Fail
705	2018/03/19_13:56:48	T1	80.3	K-T	Fail
706	2018/03/19_13:56:49	T1	80.3	K-T	Fail
707	2018/03/19_13:56:50	T1	80.2	K-T	Fail
708	2018/03/19_13:56:51	T1	80.3	K-T	Fail
709	2018/03/19_13:56:52	T1	80.3	K-T	Fail
710	2018/03/19_13:56:53	T1	80.3	K-T	Fail
711	2018/03/19_13:56:54	T1	80.3	K-T	Fail
712	2018/03/19_13:56:55	T1	80.3	K-T	Fail
713	2018/03/19_13:56:56	T1	80.3	K-T	Fail
714	2018/03/19_13:56:57	T1	80.3	K-T	Fail
715	2018/03/19_13:56:58	T1	80.3	K-T	Fail
716	2018/03/19_13:56:59	T1	80.3	K-T	Fail
717	2018/03/19_13:57:00	T1	80.3	K-T	Fail
718	2018/03/19_13:57:01	T1	80.3	K-T	Fail
719	2018/03/19_13:57:02	T1	80.3	K-T	Fail
720	2018/03/19_13:57:03	T1	80.2	K-T	Fail
721	2018/03/19_13:57:04	T1	80.2	K-T	Fail
722	2018/03/19_13:57:05	T1	80.3	K-T	Fail
723	2018/03/19_13:57:06	T1	80.3	K-T	Fail
724	2018/03/19_13:57:07	T1	80.2	K-T	Fail
725	2018/03/19_13:57:08	T1	80.3	K-T	Fail
726	2018/03/19_13:57:09	T1	80.3	K-T	Fail
727	2018/03/19_13:57:10	T1	80.3	K-T	Fail
728	2018/03/19_13:57:11	T1	80.3	K-T	Fail
729	2018/03/19_13:57:12	T1	80.3	K-T	Fail
730	2018/03/19_13:57:13	T1	80.3	K-T	Fail
731	2018/03/19_13:57:14	T1	80.3	K-T	Fail
732	2018/03/19_13:57:15	T1	80.3	K-T	Fail
733	2018/03/19_13:57:16	T1	80.3	K-T	Fail
734	2018/03/19_13:57:17	T1	80.2	K-T	Fail
735	2018/03/19_13:57:18	T1	80.3	K-T	Fail
736	2018/03/19_13:57:19	T1	80.3	K-T	Fail
737	2018/03/19_13:57:20	T1	80.3	K-T	Fail
738	2018/03/19_13:57:21	T1	80.3	K-T	Fail
739	2018/03/19_13:57:22	T1	80.3	K-T	Fail
740	2018/03/19_13:57:23	T1	80.3	K-T	Fail
741	2018/03/19_13:57:24	T1	80.3	K-T	Fail
742	2018/03/19_13:57:25	T1	80.3	K-T	Fail
743	2018/03/19_13:57:26	T1	80.3	K-T	Fail
744	2018/03/19_13:57:27	T1	80.3	K-T	Fail
745	2018/03/19_13:57:28	T1	80.3	K-T	Fail
746	2018/03/19_13:57:29	T1	80.3	K-T	Fail
747	2018/03/19_13:57:30	T1	80.3	K-T	Fail
748	2018/03/19_13:57:31	T1	80.3	K-T	Fail
749	2018/03/19_13:57:32	T1	80.3	K-T	Fail
750	2018/03/19_13:57:33	T1	80.3	K-T	Fail
751	2018/03/19_13:57:34	T1	80.3	K-T	Fail
752	2018/03/19_13:57:35	T1	80.3	K-T	Fail
753	2018/03/19_13:57:36	T1	80.3	K-T	Fail
754	2018/03/19_13:57:37	T1	80.3	K-T	Fail
755	2018/03/19_13:57:38	T1	80.3	K-T	Fail
756	2018/03/19_13:57:39	T1	80.3	K-T	Fail
757	2018/03/19_13:57:40	T1	80.3	K-T	Fail
758	2018/03/19_13:57:41	T1	80.3	K-T	Fail
759	2018/03/19_13:57:42	T1	80.4	K-T	Fail
760	2018/03/19_13:57:43	T1	80.3	K-T	Fail
761	2018/03/19_13:57:44	T1	80.3	K-T	Fail
762	2018/03/19_13:57:45	T1	80.3	K-T	Fail
763	2018/03/19_13:57:46	T1	80.3	K-T	Fail
764	2018/03/19_13:57:47	T1	80.3	K-T	Fail
765	2018/03/19_13:57:48	T1	80.3	K-T	Fail
766	2018/03/19_13:57:49	T1	80.3	K-T	Fail
767	2018/03/19_13:57:50	T1	80.3	K-T	Fail
768	2018/03/19_13:57:51	T1	80.3	K-T	Fail
769	2018/03/19_13:57:52	T1	80.3	K-T	Fail
770	2018/03/19_13:57:53	T1	80.3	K-T	Fail
771	2018/03/19_13:57:54	T1	80.3	K-T	Fail
772	2018/03/19_13:57:55	T1	80.3	K-T	Fail
773	2018/03/19_13:57:56	T1	80.3	K-T	Fail
774	2018/03/19_13:57:57	T1	80.3	K-T	Fail
775	2018/03/19_13:57:58	T1	80.3	K-T	Fail
776	2018/03/19_13:57:59	T1	80.3	K-T	Fail
777	2018/03/19_13:58:00	T1	80.3	K-T	Fail
778	2018/03/19_13:58:01	T1	80.3	K-T	Fail
779	2018/03/19_13:58:02	T1	80.3	K-T	Fail
780	2018/03/19_13:58:03	T1	80.3	K-T	Fail
781	2018/03/19_13:58:04	T1	80.3	K-T	Fail
782	2018/03/19_13:58:05	T1	80.3	K-T	Fail
783	2018/03/19_13:58:06	T1	80.3	K-T	Fail
784	2018/03/19_13:58:07	T1	80.3	K-T	Fail
785	2018/03/19_13:58:08	T1	80.3	K-T	Fail
786	2018/03/19_13:58:09	T1	80.3	K-T	Fail
787	2018/03/19_13:58:10	T1	80.3	K-T	Fail
788	2018/03/19_13:58:11	T1	80.3	K-T	Fail
789	2018/03/19_13:58:12	T1	80.3	K-T	Fail
790	2018/03/19_13:58:13	T1	80.3	K-T	Fail
791	2018/03/19_13:58:14	T1	80.3	K-T	Fail
792	2018/03/19_13:58:15	T1	80.3	K-T	Fail
793	2018/03/19_13:58:16	T1	80.3	K-T	Fail
794	2018/03/19_13:58:17	T1	80.3	K-T	Fail
795	2018/03/19_13:58:18	T1	80.3	K-T	Fail
796	2018/03/19_13:58:19	T1	80.3	K-T	Fail
797	2018/03/19_13:58:20	T1	80.3	K-T	Fail
798	2018/03/19_13:58:21	T1	80.3	K-T	Fail
799	2018/03/19_13:58:22	T1	80.3	K-T	Fail
800	2018/03/19_13:58:23	T1	80.3	K-T	Fail
801	2018/03/19_13:58:24	T1	80.3	K-T	Fail
802	2018/03/19_13:58:25	T1	80.3	K-T	Fail
803	2018/03/19_13:58:26	T1	80.3	K-T	Fail
804	2018/03/19_13:58:27	T1	80.2	K-T	Fail
805	2018/03/19_13:58:28	T1	80.2	K-T	Fail
806	2018/03/19_13:58:29	T1	80.3	K-T	Fail
807	2018/03/19_13:58:30	T1	80.3	K-T	Fail
808	2018/03/19_13:58:31	T1	80.3	K-T	Fail
809	2018/03/19_13:58:32	T1	80.3	K-T	Fail
810	2018/03/19_13:58:33	T1	80.3	K-T	Fail
811	2018/03/19_13:58:34	T1	80.3	K-T	Fail
812	2018/03/19_13:58:35	T1	80.3	K-T	Fail
813	2018/03/19_13:58:36	T1	80.3	K-T	Fail
814	2018/03/19_13:58:37	T1	80.3	K-T	Fail
815	2018/03/19_13:58:38	T1	80.3	K-T	Fail
816	2018/03/19_13:58:39	T1	80.3	K-T	Fail
817	2018/03/19_13:58:40	T1	80.3	K-T	Fail
818	2018/03/19_13:58:41	T1	80.3	K-T	Fail
819	2018/03/19_13:58:42	T1	80.3	K-T	Fail
820	2018/03/19_13:58:43	T1	80.3	K-T	Fail
821	2018/03/19_13:58:44	T1	80.2	K-T	Fail
822	2018/03/19_13:58:45	T1	80.3	K-T	Fail
823	2018/03/19_13:58:46	T1	80.3	K-T	Fail
824	2018/03/19_13:58:47	T1	80.3	K-T	Fail
825	2018/03/19_13:58:48	T1	80.3	K-T	Fail
826	2018/03/19_13:58:49	T1	80.3	K-T	Fail
827	2018/03/19_13:58:50	T1	80.3	K-T	Fail
828	2018/03/19_13:58:51	T1	80.2	K-T	Fail
829	2018/03/19_13:58:52	T1	80.3	K-T	Fail
830	2018/03/19_13:58:53	T1	80.3	K-T	Fail
831	2018/03/19_13:58:54	T1	80.2	K-T	Fail
832	2018/03/19_13:58:55	T1	80.3	K-T	Fail
833	2018/03/19_13:58:56	T1	80.3	K-T	Fail
834	2018/03/19_13:58:57	T1	80.3	K-T	Fail
835	2018/03/19_13:58:58	T1	80.3	K-T	Fail
836	2018/03/19_13:58:59	T1	80.3	K-T	Fail
837	2018/03/19_13:59:00	T1	80.2	K-T	Fail
838	2018/03/19_13:59:01	T1	80.2	K-T	Fail
839	2018/03/19_13:59:02	T1	80.2	K-T	Fail
840	2018/03/19_13:59:03	T1	80.3	K-T	Fail
841	2018/03/19_13:59:04	T1	80.2	K-T	Fail
842	2018/03/19_13:59:05	T1	80.3	K-T	Fail
843	2018/03/19_13:59:06	T1	80.3	K-T	Fail
844	2018/03/19_13:59:07	T1	80.3	K-T	Fail
845	2018/03/19_13:59:08	T1	80.2	K-T	Fail
846	2018/03/19_13:59:09	T1	80.2	K-T	Fail
847	2018/03/19_13:59:10	T1	80.3	K-T	Fail
848	2018/03/19_13:59:11	T1	80.3	K-T	Fail
849	2018/03/19_13:59:13	T1	80.2	K-T	Fail
850	2018/03/19_13:59:14	T1	80.3	K-T	Fail
851	2018/03/19_13:59:15	T1	80.3	K-T	Fail
852	2018/03/19_13:59:15	T1	80.3	K-T	Fail
853	2018/03/19_13:59:16	T1	80.3	K-T	Fail
854	2018/03/19_13:59:17	T1	80.3	K-T	Fail
855	2018/03/19_13:59:18	T1	80.3	K-T	Fail
856	2018/03/19_13:59:19	T1	80.3	K-T	Fail
857	2018/03/19_13:59:20	T1	80.3	K-T	Fail
858	2018/03/19_13:59:21	T1	80.3	K-T	Fail
859	2018/03/19_13:59:22	T1	80.3	K-T	Fail
860	2018/03/19_13:59:23	T1	80.2	K-T	Fail
861	2018/03/19_13:59:24	T1	80.3	K-T	Fail
862	2018/03/19_13:59:25	T1	80.3	K-T	Fail
863	2018/03/19_13:59:26	T1	80.3	K-T	Fail
864	2018/03/19_13:59:27	T1	80.3	K-T	Fail
865	2018/03/19_13:59:28	T1	80.3	K-T	Fail
866	2018/03/19_13:59:29	T1	80.2	K-T	Fail
867	2018/03/19_13:59:30	T1	80.3	K-T	Fail
868	2018/03/19_13:59:31	T1	80.3	K-T	Fail
869	2018/03/19_13:59:32	T1	80.3	K-T	Fail
870	2018/03/19_13:59:33	T1	80.3	K-T	Fail
871	2018/03/19_13:59:34	T1	80.3	K-T	Fail
872	2018/03/19_13:59:35	T1	80.3	K-T	Fail
873	2018/03/19_13:59:36	T1	80.3	K-T	Fail
874	2018/03/19_13:59:37	T1	80.2	K-T	Fail
875	2018/03/19_13:59:38	T1	80.2	K-T	Fail
876	2018/03/19_13:59:39	T1	80.2	K-T	Fail
877	2018/03/19_13:59:40	T1	80.3	K-T	Fail
878	2018/03/19_13:59:41	T1	80.2	K-T	Fail
879	2018/03/19_13:59:42	T1	80.3	K-T	Fail
880	2018/03/19_13:59:43	T1	80.3	K-T	Fail
881	2018/03/19_13:59:44	T1	80.3	K-T	Fail
882	2018/03/19_13:59:45	T1	80.3	K-T	Fail
883	2018/03/19_13:59:46	T1	80.2	K-T	Fail
884	2018/03/19_13:59:47	T1	80.2	K-T	Fail
885	2018/03/19_13:59:48	T1	80.2	K-T	Fail
886	2018/03/19_13:59:49	T1	80.3	K-T	Fail
887	2018/03/19_13:59:50	T1	80.3	K-T	Fail
888	2018/03/19_13:59:51	T1	80.2	K-T	Fail
889	2018/03/19_13:59:52	T1	80.3	K-T	Fail
890	2018/03/19_13:59:53	T1	80.2	K-T	Fail
891	2018/03/19_13:59:54	T1	80.2	K-T	Fail
892	2018/03/19_13:59:55	T1	80.2	K-T	Fail
893	2018/03/19_13:59:56	T1	80.2	K-T	Fail
894	2018/03/19_13:59:57	T1	80.2	K-T	Fail
895	2018/03/19_13:59:58	T1	80.3	K-T	Fail
896	2018/03/19_13:59:59	T1	80.3	K-T	Fail
897	2018/03/19_14:00:00	T1	80.2	K-T	Fail
898	2018/03/19_14:00:02	T1	80.3	K-T	Fail
899	2018/03/19_14:00:02	T1	80.2	K-T	Fail
900	2018/03/19_14:00:03	T1	80.2	K-T	Fail
901	2018/03/19_14:00:05	T1	80.2	K-T	Fail
902	2018/03/19_14:00:05	T1	80.3	K-T	Fail
903	2018/03/19_14:00:06	T1	80.3	K-T	Fail
904	2018/03/19_14:00:07	T1	80.2	K-T	Fail
905	2018/03/19_14:00:08	T1	80.3	K-T	Fail
906	2018/03/19_14:00:09	T1	80.2	K-T	Fail
907	2018/03/19_14:00:10	T1	80.2	K-T	Fail
908	2018/03/19_14:00:11	T1	80.2	K-T	Fail
909	2018/03/19_14:00:12	T1	80.2	K-T	Fail
910	2018/03/19_14:00:13	T1	80.3	K-T	Fail
911	2018/03/19_14:00:14	T1	80.3	K-T	Fail
912	2018/03/19_14:00:15	T1	80.2	K-T	Fail
913	2018/03/19_14:00:16	T1	80.2	K-T	Fail
914	2018/03/19_14:00:17	T1	80.2	K-T	Fail
915	2018/03/19_14:00:18	T1	80.2	K-T	Fail
916	2018/03/19_14:00:19	T1	80.2	K-T	Fail
917	2018/03/19_14:00:20	T1	80.3	K-T	Fail
918	2018/03/19_14:00:21	T1	80.2	K-T	Fail
919	2018/03/19_14:00:22	T1	80.3	K-T	Fail
920	2018/03/19_14:00:23	T1	80.3	K-T	Fail
921	2018/03/19_14:00:24	T1	80.3	K-T	Fail
922	2018/03/19_14:00:25	T1	80.3	K-T	Fail
923	2018/03/19_14:00:26	T1	80.3	K-T	Fail
924	2018/03/19_14:00:27	T1	80.2	K-T	Fail
925	2018/03/19_14:00:28	T1	80.2	K-T	Fail
926	2018/03/19_14:00:29	T1	80.3	K-T	Fail
927	2018/03/19_14:00:30	T1	80.3	K-T	Fail
928	2018/03/19_14:00:31	T1	80.2	K-T	Fail
